cd_cnpj;flag_matriz;dt_abertura;nm_razao_social;cd_natureza_juridica;de_natureza_juridica;nm_logradouro;cd_cep;nm_bairro;nm_municipio;sg_uf;de_situacao;de_classif_natureza_juridica
39076377000160;SIM;10/25/1990;MARCIO SANSAO CONTABILIDADE LTDA;2240;SOCIEDADE SIMPLES LIMITADA;RUA ACRE;20081000;CENTRO;RIO DE JANEIRO;RJ;BAIXADA;PRIVADO
47292115000160;SIM;9/4/1981;AGRIPAW INTERMEDIACAO LTDA SC;2240;SOCIEDADE SIMPLES LIMITADA;RUA BENEDITO COELHO NETTO;08210040;ITAQUERA;SAO PAULO;SP;BAIXADA;PRIVADO
63017214000190;SIM;5/23/1990;DALILA DA SILVA CHIQUITO;2135;EMPRESARIO INDIVIDUAL;LOCALIDADE RODOVIA CORNELIO PIRES;18530000;VISTA REDONDA;TIETE;SP;BAIXADA;PRIVADO
57684755000170;SIM;6/3/1987;MERCEDES LOPES BADARO;2135;EMPRESARIO INDIVIDUAL;RUA AURORA;16200113;CENTRO;BIRIGUI;SP;BAIXADA;PRIVADO
88878384000190;SIM;3/8/1977;PEDRO RODRIGUES DA LUZ;2135;EMPRESARIO INDIVIDUAL;AVENIDA SAGRADA FAMILIA;98805000;HORTENCIA;SANTO ANGELO;RS;BAIXADA;PRIVADO
31682024000100;SIM;8/20/1987;TENDA DO BEBE CONFECCOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SANTA CRUZ;29122310;GLORIA;VILA VELHA;ES;BAIXADA;PRIVADO
63534747000140;SIM;8/22/1991;LAUDELINA DA COSTA SOARES;2135;EMPRESARIO INDIVIDUAL;RUA CIDADE DO RIACHAO;65980000;CENTRO;CAROLINA;MA;BAIXADA;PRIVADO
45399052000110;SIM;11/29/1973;HENRIQUE DE OLIVEIRA BARROS;2135;EMPRESARIO INDIVIDUAL;ESTRADA DE ITAVUVU;18017013;BAIRRO DE ITAVUVU;SOROCABA;SP;BAIXADA;PRIVADO
91176966000130;SIM;9/9/1986;FRANZ & CAITANO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA G;91220580;VL NOVA SANTA ROSA;PORTO ALEGRE;RS;BAIXADA;PRIVADO
18919803000100;SIM;5/6/1976;PEIXARIA RODOVIARIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CORONEL JOSE INACIO;37550000;CENTRO;POUSO ALEGRE;MG;BAIXADA;PRIVADO
41236977000190;SIM;4/27/1993;OLIVEIRA & DUARTE LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA BARAO DE ITAMARACA;52020070;ESPINHEIRO;RECIFE;PE;BAIXADA;PRIVADO
63463566000170;SIM;5/10/1991;R & M FRIOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ANDIRA;61600000;PARQUE POTIRA;CAUCAIA;CE;BAIXADA;PRIVADO
57147159000150;SIM;3/5/1987;CASA DE CARNES ELISA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA LUIZ PEQUINI;09780250;SANTA TEREZINHA;SAO BERNARDO DO CAMPO;SP;BAIXADA;PRIVADO
36146173000160;SIM;4/25/1990;BORGES E MARINHO PECAS E SERVICOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CINCO;24800000;MANILHAS;ITABORAI;RJ;BAIXADA;PRIVADO
42162511000150;SIM;7/27/1972;RESTAURANTE BUCAREST LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA BUENOS AIRES;20070022;CENTRO;RIO DE JANEIRO;RJ;BAIXADA;PRIVADO
52173275000120;SIM;3/11/1983;TECNOMON MONTAGENS ELETRICAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOS TIMBIRAS;01000000;SANTA EFIGENIA;SAO PAULO;SP;BAIXADA;PRIVADO
45015534000120;SIM;11/28/1980;HOTEL E BAR D NATUREZA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA 7 DE SETEMBRO;17250000;CENTRO;BARIRI;SP;BAIXADA;PRIVADO
86636255000160;SIM;10/7/1994;DORNELAS & RAVAGLIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOUTOR FRANCISCO DE BARROS;36770022;CENTRO;CATAGUASES;MG;BAIXADA;PRIVADO
25292368000100;SIM;6/1/1988;FLIPERAMA PORTO VELHO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA GOIAS;35502027;IPIRANGA;DIVINOPOLIS;MG;BAIXADA;PRIVADO
29159241000160;SIM;12/16/1975;RIB S COMESTIVEIS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA IRMAOS D ANGELO;25685330;CENTRO;PETROPOLIS;RJ;BAIXADA;PRIVADO
35214097000110;SIM;6/19/1990;PATCRIS COMERCIAL DE MALHAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA LIBERATO BARROSO;60030160;CENTRO;FORTALEZA;CE;BAIXADA;PRIVADO
21086426000180;SIM;10/4/1979;RADIO SUMARE LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ANTONIO CARLOS;35430375;CENTRO;PONTE NOVA;MG;BAIXADA;PRIVADO
08628624000160;SIM;1/29/2007;CANTERI REPRESENTACOES COMERCIAIS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA CAMPOS SALLES;86720970;CENTRO;SABAUDIA;PR;ATIVA;PRIVADO
03660928000190;SIM;2/18/2000;ANAILZA PIMENTEL DA CONCEICAO ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA NORTE SUL;45821050;CENTRO;EUNAPOLIS;BA;ATIVA;PRIVADO
11711262000180;SIM;3/21/2010;CAMILA MACEDO MELO SOUTO MEI;2135;EMPRESARIO INDIVIDUAL;AVENIDA AFONSO PENA;38400708;NOSSA SENHORA APARECIDA;UBERLANDIA;MG;ATIVA;PRIVADO
05978383000190;SIM;11/5/2003;WALDEVIR PETENUCCI ME;2135;EMPRESARIO INDIVIDUAL;RUA 15 DE NOVEMBRO;15490000;CENTRO;PAULO DE FARIA;SP;ATIVA;PRIVADO
08182042000100;SIM;7/11/2006;MIRELLE APARECIDA COSTA DOS SANTOS ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA SANTOS DUMONT;14708028;JARDIM AEROPORTO;BEBEDOURO;SP;ATIVA;PRIVADO
62113477000130;SIM;12/19/1989;ELIANA MARIA DE SANTANA ME;2135;EMPRESARIO INDIVIDUAL;RUA GOVERNADOR PDE TOLEDO;18500000;CENTRO;LARANJAL PAULISTA;SP;ATIVA;PRIVADO
12902805000100;SIM;6/26/1989;MAURICIO DOS SANTOS DE SOUZA;4014;EMPRESA INDIVIDUAL IMOBILIARIA;RUA NOVA;55900000;CENTRO;GOIANA;PE;ATIVA;PRIVADO
10854758000140;SIM;5/28/2009;UMA DUZIA AGENCIA PUBLICITARIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RIO GRANDE DO SUL;37701001;CENTRO;POCOS DE CALDAS;MG;ATIVA;PRIVADO
12796638000160;SIM;11/3/2010;JOSE WILSON GALVAO MEI;2135;EMPRESARIO INDIVIDUAL;RUA BENEDITO PEREIRA;05138120;JARDIM LIBANO;SAO PAULO;SP;BAIXADA;PRIVADO
15578940000130;SIM;5/23/2012;ANTONIO PAULO NASCIMENTO MEI;2135;EMPRESARIO INDIVIDUAL;RUA SERGIO FERNANDES PEREIRA;88704501;HUMAITA;TUBARAO;SC;ATIVA;PRIVADO
09378058000300;NÃO;4/2/2008;KENNEDY ULIAN;4120;PRODUTOR RURAL PESSOA FISICA;FAZENDA SAO JOAO;15885000;SAO JOAO;NOVAIS;SP;ATIVA;PRIVADO
15417794000160;SIM;4/24/2012;ARIANE RICARDO OLIVEIRA RESTAURANTE;2135;EMPRESARIO INDIVIDUAL;RUA ITAPECHINGA;12919514;SANTA LUZIA;BRAGANCA PAULISTA;SP;ATIVA;PRIVADO
08559714000570;NÃO;10/30/2007;RENATO MIGUEL TESCARO;4120;PRODUTOR RURAL PESSOA FISICA;SITIO SANTA LUZIA;16270000;CAXIMBA;GLICERIO;SP;ATIVA;PRIVADO
08200504000590;NÃO;4/17/2009;NATAL BELUCO E OUTRA;4120;PRODUTOR RURAL PESSOA FISICA;SITIO CACHOEIRA;19750000;ZONA RURAL;LUTECIA;SP;ATIVA;PRIVADO
08444133000240;NÃO;12/8/2006;WALDEMAR CHECCHINATO;4120;PRODUTOR RURAL PESSOA FISICA;SITIO ESTRADA DA CRUZ GRANDE;13290000;BAIRRO SANTO ANTONIO;LOUVEIRA;SP;ATIVA;PRIVADO
09515152000100;SIM;4/24/2008;K C M FERREIRA ME;2135;EMPRESARIO INDIVIDUAL;ESTRADA DO;67120520;COQUEIRO;ANANINDEUA;PA;ATIVA;PRIVADO
14218319000100;SIM;8/31/2011;FERNANDO CELSO LAFRAYA HILARIO MEI;2135;EMPRESARIO INDIVIDUAL;RUA PROFESSOR DOUTOR SERGIO MANOEL MORETTI VIEIRA;16012503;CONJUNTO HABITACIONAL HILDA MANDARINO;ARACATUBA;SP;ATIVA;PRIVADO
11851530000160;SIM;4/23/2010;TALITA FABRI DA CONCEICAO MEI;2135;EMPRESARIO INDIVIDUAL;RUA TRINO FABRI;36047020;BANDEIRANTES;JUIZ DE FORA;MG;ATIVA;PRIVADO
03567665000170;SIM;12/10/1999;MARIA DAS DORES MOTA COSTA ME;2135;EMPRESARIO INDIVIDUAL;TRECHO MANTIQUEIRA;39625000;BEIRA MAR;ITAOBIM;MG;ATIVA;PRIVADO
06346166000140;SIM;7/5/2004;LUIS SALES DE PAULO COMERCIAL ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA LUCIANO MAGALHAES;62700000;SANTA LUZIA;CANINDE;CE;ATIVA;PRIVADO
11302418000170;SIM;11/11/2009;CICERA CANUTO DOS ANJOS;2135;EMPRESARIO INDIVIDUAL;QR 120 CONJUNTO F;72546381;SANTA MARIA;BRASILIA;DF;ATIVA;PRIVADO
14662311000120;SIM;11/23/2011;ANDRE LUIZ C MELO ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA CONSELHEIRO ZACARIAS;40445080;MARES;SALVADOR;BA;ATIVA;PRIVADO
09446096000190;SIM;3/20/2008;SOUSA & BORDIN CONSTRUCAO E LOCACAO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA ELIAS TARRAF;15046010;DOM LAFAIETE;SAO JOSE DO RIO PRETO;SP;ATIVA;PRIVADO
08732820000180;SIM;3/21/2007;CLAUDIO SILVEIRA COELHO & CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA EUGENIO PORTELA;88117010;BARREIROS;SAO JOSE;SC;ATIVA;PRIVADO
16918915000110;SIM;9/27/2012;R & D COLCHOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RODOLFO PAIXAO;38440122;CENTRO;ARAGUARI;MG;ATIVA;PRIVADO
07827785000110;SIM;9/9/1985;ANTONIO ABREU LOURENCO ME;2135;EMPRESARIO INDIVIDUAL;RUA CAPITAO GUSTAVO;60120140;JOAQUIM TAVORA;FORTALEZA;CE;ATIVA;PRIVADO
09206981000100;SIM;11/22/2007;MARIA JOSE LEMOS DA COSTA ME;2135;EMPRESARIO INDIVIDUAL;RUA NOSSA SENHORA APARECIDA;53510080;CAETES VELHO;ABREU E LIMA;PE;ATIVA;PRIVADO
97432199000240;NÃO;9/29/1997;LOURIVAL FORTALEZA DE SOUSA & CIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ODETE ARRAIS;64660000;CENTRO;PIO IX;PI;ATIVA;PRIVADO
14786155000100;SIM;12/20/2011;SILVINIA APARECIDA LUIZ DOS SANTOS MEI;2135;EMPRESARIO INDIVIDUAL;RUA CONSELHEIRO ANTONIO;13474440;ANTONIO ZANAGA II;AMERICANA;SP;ATIVA;PRIVADO
10774188000260;NÃO;12/7/2009;OSVALDO SILVANIO FILHO BAR ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA ANTONIO PRADO;14460000;CENTRO;CRISTAIS PAULISTA;SP;ATIVA;PRIVADO
04833659000180;SIM;12/19/2001;TRILHA HOTEL TURISMO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA 2;73830000;LOTEAMENTO PALMARES;MONTE ALEGRE DE GOIAS;GO;ATIVA;PRIVADO
12737336000110;SIM;10/23/2010;JESSICA DE SOUZA MEI;2135;EMPRESARIO INDIVIDUAL;RUA ENGENHEIRO VILLARES DA SILVA;08215320;ITAQUERA;SAO PAULO;SP;ATIVA;PRIVADO
15437022000190;SIM;4/13/2012;MASTER SERVICOS DE REBOQUES DE VEICULOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CANDEL;07171430;JARDIM PRESIDENTE DUTRA;GUARULHOS;SP;ATIVA;PRIVADO
15437826000190;SIM;4/26/2012;VAGNER FERREIRA DA SILVA MEI;2135;EMPRESARIO INDIVIDUAL;RUA JOSE ESCAGION;18520000;SAO FRANCISCO;CERQUILHO;SP;ATIVA;PRIVADO
16660577000160;SIM;7/19/2012;ADR COMERCIO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;TRAVESSA EPITACIO CAFETEIRA;65076130;SAO FRANCISCO;SAO LUIS;MA;ATIVA;PRIVADO
03715735000190;SIM;3/17/2000;EDITORA A NOTICIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;PRACA ZACARIAS;80020080;CENTRO;CURITIBA;PR;ATIVA;PRIVADO
11507763000140;SIM;1/15/2010;O A RODRIGUES CONFECCOES ME;2135;EMPRESARIO INDIVIDUAL;RUA SAO BENTINHO;15035320;GONZAGA DE CAMPOS;SAO JOSE DO RIO PRETO;SP;BAIXADA;PRIVADO
30882898000130;SIM;5/20/1980;J M S MACHADO;2135;EMPRESARIO INDIVIDUAL;AVENIDA EDSON;24430380;QUINTO;SAO GONCALO;RJ;BAIXADA;PRIVADO
14795259000180;SIM;12/22/2011;MARCOS FABIO ERLO MEI;2135;EMPRESARIO INDIVIDUAL;RUA VE JOAO;64450000;CENTRO;MONSENHOR GIL;PI;ATIVA;PRIVADO
20627576000190;SIM;1/10/1978;FILADELFO DE FREITAS HERINGER;2135;EMPRESARIO INDIVIDUAL;RUA BARBARA HELIODORA;35010040;CENTRO;GOVERNADOR VALADARES;MG;BAIXADA;PRIVADO
04172776000140;SIM;11/23/2000;THAZMANA ENSINO FUNDAMENTAL EIRELI;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;AVENIDA SENADOR FLAQUER;09725442;VILA EUCLIDES;SAO BERNARDO DO CAMPO;SP;ATIVA;PRIVADO
81796898000310;NÃO;11/5/1993;EDSON TIEMANN ME;2135;EMPRESARIO INDIVIDUAL;RODOVIA ANTONIO HEIL;88352288;SANTA TEREZINHA;BRUSQUE;SC;ATIVA;PRIVADO
06697237000150;SIM;7/13/2004;CONSTRUMAR MADEIRAS E CONSTRUCOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA EUCLIDES PAES MENDONCA;49560000;CENTRO;MOITA BONITA;SE;ATIVA;PRIVADO
89769681000160;SIM;2/22/1979;DARCI OSMAR VEIGA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA SANTA RITA;92480970;CALIFORNIA;NOVA SANTA RITA;RS;ATIVA;PRIVADO
14596684000140;SIM;11/9/2011;SOLANGE PLOVAS MEI;2135;EMPRESARIO INDIVIDUAL;RUA KARL JOSEPH HOFFMAN;84178275;CANTAGALO;CASTRO;PR;ATIVA;PRIVADO
14576866000150;SIM;11/7/2011;JAMIL BUZAR GEREISSAT NETO MEI;2135;EMPRESARIO INDIVIDUAL;SEM INFORMACAO;SEM INFORMACAO;SEM INFORMACAO;SEM INFORMACAO;SEM INFORMACAO;BAIXADA;PRIVADO
11522509000110;SIM;2/9/2010;PALMETTO SERVICOS GRAFICOS EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RAUL VEIGA;25056120;JARDIM GRAMACHO;DUQUE DE CAXIAS;RJ;ATIVA;PRIVADO
12943806000100;SIM;12/1/2010;JACIARA DE JESUS TEIXEIRA MEI;2135;EMPRESARIO INDIVIDUAL;TRAVESSA TERCEIRA TRAVESSA PAULO SILVA;48120000;POJUCA NOVA;POJUCA;BA;BAIXADA;PRIVADO
14362836000140;SIM;9/23/2011;RAFAEL ROMARIO DA SILVA ROCHA ME;2135;EMPRESARIO INDIVIDUAL;FAZENDA SANTA MARGARIDA;59240000;ZONA RURAL;TANGARA;RN;ATIVA;PRIVADO
26161612000150;SIM;5/23/1996;RAFAEL JEREMIAS DA SILVEIRA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA DOIS;38500000;CARMO;MONTE CARMELO;MG;ATIVA;PRIVADO
08518879000250;NÃO;2/27/2007;COMERCIAL MILLONAS DE TECIDOS EIRELI ME;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RUA MARTIN BURCHARD;03045020;BRAS;SAO PAULO;SP;ATIVA;PRIVADO
81305344000100;SIM;4/12/1989;JOELSON CLOVES DA SILVA;4014;EMPRESA INDIVIDUAL IMOBILIARIA;RUA DOMENICO SONEGO;88804050;SANTA BARBARA;CRICIUMA;SC;BAIXADA;PRIVADO
81821258000150;SIM;4/30/1969;FAUSTINONI E FAUSTINONI;2070;SOCIEDADE EMPRESARIA EM NOME COLETIVO;RUA RIO GRANDE DO SUL;84940000;VILA BARBOSA;SIQUEIRA CAMPOS;PR;BAIXADA;PRIVADO
93268084000120;SIM;2/21/1990;LEDI MARIA ALVES DE FREITAS;2135;EMPRESARIO INDIVIDUAL;RUA SAO MANOEL;90620110;RIO BRANCO;PORTO ALEGRE;RS;BAIXADA;PRIVADO
93511566000240;NÃO;4/9/1999;MILENE ZENAIDE SCMITZ DE VARGAS ME;2135;EMPRESARIO INDIVIDUAL;RUA VITALINO BATISTA DE ANDRADE;93214590;CENTRO;SAPUCAIA DO SUL;RS;BAIXADA;PRIVADO
90197799000140;SIM;12/20/1984;VEICULOS OLIVEIRA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA JOAO PESSOA;95680000;CENTRO;CANELA;RS;BAIXADA;PRIVADO
31029119000110;SIM;7/8/1986;NOURIVAL PINHEIRO BAR;2135;EMPRESARIO INDIVIDUAL;RUA EDUARDO COTRIM;27511010;LAVA PES;RESENDE;RJ;BAIXADA;PRIVADO
25387895000190;SIM;7/15/1988;ELI QUEIROZ;2135;EMPRESARIO INDIVIDUAL;RUA NEUZA BORGES CUNHA;37950000;CONJ H MONS MANCINI;SAO SEBASTIAO DO PARAISO;MG;BAIXADA;PRIVADO
22328496000160;SIM;12/17/1986;ALAIR DUTRA DE ARANTES ME;2135;EMPRESARIO INDIVIDUAL;PRACA BENEDITO VALADARES;36950000;CENTRO;IPANEMA;MG;BAIXADA;PRIVADO
49757719000160;SIM;2/17/1978;ORQUESTRA FILARMONICA DE OSASCO;3999;ASSOCIACAO PRIVADA;RUA DONA PRIMITIVA VIANCO;06010000;CENTRO;OSASCO;SP;BAIXADA;PRIVADO
25945262000150;SIM;7/20/1989;JOSE SIMAO FERREIRA;2135;EMPRESARIO INDIVIDUAL;RUA DEZESSETE;31985180;DOM SILVERIO;BELO HORIZONTE;MG;BAIXADA;PRIVADO
57592685000120;SIM;4/27/1972;IRMAOS DOI LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;ESTRADA DA QUINTA DIVISAO;09401010;B OURO F PAULISTA;RIBEIRAO PIRES;SP;BAIXADA;PRIVADO
73404311000190;SIM;9/16/1993;MULTIMARCAS LIDER ELETRONICOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA ALVORADA;21853480;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;BAIXADA;PRIVADO
73874372000110;SIM;12/9/1993;A EKHARDT & CIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA JUSCELINO KUBITSCHEK;85853000;SEDE;FOZ DO IGUACU;PR;BAIXADA;PRIVADO
74181769000190;SIM;2/4/1994;MARTINHO JACOB RANGHETTI;2135;EMPRESARIO INDIVIDUAL;RUA JOSE FRANCISCO LAURINDO;88370573;SAO DOMINGOS;NAVEGANTES;SC;BAIXADA;PRIVADO
76094960000120;SIM;4/14/1982;MARIA A LEAL CLARO;2135;EMPRESARIO INDIVIDUAL;RUA DOUTOR PAULA E SILVA;86420000;CENTRO;CARLOPOLIS;PR;BAIXADA;PRIVADO
79778742000100;SIM;1/19/1987;APARECIDO RELCH CONFECCOES;2135;EMPRESARIO INDIVIDUAL;AVENIDA TUIUTI;87040360;VILA MORANGUEIRA;MARINGA;PR;BAIXADA;PRIVADO
74491531000160;SIM;4/29/1994;CAIXA DE CUSTEIO ESC DA EESG OTONIEL MOTA;3999;ASSOCIACAO PRIVADA;RUA PRUDENTE DE MORAIS;14015100;CENTRO;RIBEIRAO PRETO;SP;BAIXADA;PRIVADO
48779235000150;SIM;5/5/1977;PRONUPCIA ENXOVAIS E GRINALDAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SAO CAETANO;01104001;LUZ;SAO PAULO;SP;BAIXADA;PRIVADO
90520917000100;SIM;11/14/1985;D A BARRETO COMERCIO E REPRESENTACOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOUTOR PEREIRA NETO;91920530;TRISTEZA;PORTO ALEGRE;RS;BAIXADA;PRIVADO
33149501003370;NÃO;1/8/1982;FERNANDO CHINAGLIA DISTRIBUIDORA SA;2054;SOCIEDADE ANONIMA FECHADA;RUA ENGENHEIRO ROBERTO MANGE;79005420;AMAMBAI;CAMPO GRANDE;MS;BAIXADA;PRIVADO
88301155005330;NÃO;2/10/2000;MOINHOS CRUZEIRO DO SUL SA;2054;SOCIEDADE ANONIMA FECHADA;RUA MANUEL LUCAS DE OLIVEIRA;96030370;FRAGATA;PELOTAS;RS;BAIXADA;PRIVADO
93871531000130;SIM;2/28/1991;TERESINHA ANTUNES ZAPAROLLI;2135;EMPRESARIO INDIVIDUAL;RUA ATILIO BONOTTO;95300000;VILA NUNES;LAGOA VERMELHA;RS;BAIXADA;PRIVADO
92627876000180;SIM;3/14/1989;SELU COMERCIO ATACADISTA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA COROADOS;94940070;VILA MONTE CARLO;CACHOEIRINHA;RS;BAIXADA;PRIVADO
89033773000340;NÃO;1/16/2001;LOJAS PAPELITA DO BRASIL PAPELARIA EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA GENERAL NETTO;99010022;CENTRO;PASSO FUNDO;RS;BAIXADA;PRIVADO
18755058000100;SIM;9/27/1983;ALBERTO GOMES SALES;2135;EMPRESARIO INDIVIDUAL;RUA PRINCIPAL;36820000;BOM JESUS;DIVINO;MG;BAIXADA;PRIVADO
29103546000150;SIM;10/1/1973;INDUSTRIA E COMERCIO DE CERAMICA DE CIMENTO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ANTONIO BEZERRA;28540000;JARDIM DE ALAH;CORDEIRO;RJ;BAIXADA;PRIVADO
25033101000190;SIM;11/28/1988;FAUSTO SKAF;2135;EMPRESARIO INDIVIDUAL;AVENIDA EGIDIO FRANC RODRIGUES;75200000;N SRA DE LOURDES;PIRES DO RIO;GO;BAIXADA;PRIVADO
18854943000490;NÃO;10/30/1990;TECMAQUINAS IND E COMERCIO EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA MACAPA;35164253;VENEZA;IPATINGA;MG;BAIXADA;PRIVADO
31008907000120;SIM;6/26/1986;W BASILIO MATERIAL DE CONSTRUCAO ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA CRISTIANO REIS M FILHO;27321740;VISTA ALEGRE;BARRA MANSA;RJ;BAIXADA;PRIVADO
25339003000690;NÃO;10/7/1980;INDUSTRIA DE MOVEIS MAPLE LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA PROFESSOR ANTONIO AMARO;36500000;SEM INFORMACAO;UBA;MG;BAIXADA;PRIVADO
60405420000180;SIM;4/24/1989;HELOISA CANDIDO;2135;EMPRESARIO INDIVIDUAL;RUA FERNANDO FALCAO;03180000;VILA CLAUDIA;SAO PAULO;SP;BAIXADA;PRIVADO
57350134000150;SIM;5/5/1987;ADILIA BELOTTI & CIA LTDA;2240;SOCIEDADE SIMPLES LIMITADA;RUA ANDRADE FERNANDES;05449050;VILA MADALENA;SAO PAULO;SP;BAIXADA;PRIVADO
54767546000100;SIM;8/19/1985;DAVANCO & GODOI LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOUTOR FERNANDO ARENS;13160970;VILA QUEIROZ;ARTUR NOGUEIRA;SP;BAIXADA;PRIVADO
29529666004020;NÃO;3/3/1988;NORTEX IGUACU COMERCIO DE ROUPAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;BR 40;30670565;TREVO;BELO HORIZONTE;MG;BAIXADA;PRIVADO
25273111000100;SIM;5/17/1988;OFERTAO CARMELITANO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA UBERABA;38500000;LANGONI;MONTE CARMELO;MG;BAIXADA;PRIVADO
60495405000170;SIM;5/18/1989;PEPE TRANSPORTES DE CARGA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;LOCALIDADE EST GUARUJA BERTNIOGA;11410000;PRAIA DO PEREQUE;GUARUJA;SP;BAIXADA;PRIVADO
51366631000160;SIM;6/26/1979;JOSE CARLOS SERVADIO;2135;EMPRESARIO INDIVIDUAL;RUA SAO JORGE;07114350;JARDIM SAO JORGE;GUARULHOS;SP;BAIXADA;PRIVADO
56226145000160;SIM;8/22/1986;DAFRE AUTO PECAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MARIA DAFFRE;03150020;QUINTA DA PAINEIRA;SAO PAULO;SP;BAIXADA;PRIVADO
54401856000360;NÃO;6/30/1987;COMERCIAL SOGEMEC MAQUINAS E MOVEIS PARA ESCRITORIO EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA DONA MARIA ELISA;13405190;VILA REZENDE;PIRACICABA;SP;BAIXADA;PRIVADO
60933603031480;NÃO;1/22/1968;CESP COMPANHIA ENERGETICA DE SAO PAULO;2038;SOCIEDADE DE ECONOMIA MISTA;ESTRADA MUNICIPAL PACAEMBU MIRANDOPOL;17860000;SEM INFORMACAO;PACAEMBU;SP;BAIXADA;MISTA
51097004000170;SIM;11/8/1979;A C GARCIA E IRMAOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SILVA JARDIM;16010340;CENTRO;ARACATUBA;SP;BAIXADA;PRIVADO
61189643000110;SIM;7/28/1989;MANU & HELO INSTITUTO DE BELEZA LTDA;2240;SOCIEDADE SIMPLES LIMITADA;RUA PAULO DE AVELAR;02243010;VILA DOM PEDRO II;SAO PAULO;SP;BAIXADA;PRIVADO
62217021000110;SIM;1/17/1990;REPUBLIC HOME VIDEO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOS ANDRADAS;01208000;SANTA EFIGENIA;SAO PAULO;SP;BAIXADA;PRIVADO
60890456002140;NÃO;4/6/1988;CDP PARTICIPACAO EMPREENDIMENTOS E ASSESSORIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA THALES SANTOS FREIRE;09772040;BAETA NEVES;SAO BERNARDO DO CAMPO;SP;BAIXADA;PRIVADO
